farm_id,timestamp,temperature_c,sunlight_hours,color_intensity,ph,nutrients_mg_l,co2_ppm,dissolved_oxygen_mg_l,water_quality_index,current_biomass_kg_m2,future_biomass_kg_m2
6,2025-03-11,33.617,8.951,255.0,7.034,88.864,452.99,9.993,88.449,5.2224,5.2071
6,2025-03-12,33.102,9.054,255.0,7.579,91.729,408.386,11.228,93.281,5.2071,5.2337
6,2025-03-13,33.574,8.765,255.0,7.553,80.687,,10.708,89.19,5.2337,5.2589
6,2025-03-14,33.469,8.356,255.0,7.093,86.396,481.958,10.518,87.662,5.2589,5.2923
6,2025-03-15,33.238,8.95,255.0,7.243,80.867,480.86,11.24,93.488,5.2923,5.3113
6,2025-03-16,31.862,8.498,255.0,7.042,88.059,496.791,10.957,86.5,5.3113,5.3145
6,2025-03-17,31.729,8.323,255.0,7.341,95.764,407.851,10.876,88.464,5.3145,5.3366
6,2025-03-18,33.085,9.526,255.0,7.262,77.099,430.206,11.482,85.191,5.3366,5.3037
6,2025-03-19,31.379,8.815,255.0,7.001,83.313,493.806,11.255,89.067,5.3037,5.3839
6,2025-03-20,33.039,9.035,255.0,7.027,78.254,492.253,10.628,85.204,5.3839,5.3892
6,2025-03-21,32.551,9.154,255.0,7.033,81.521,442.346,11.131,89.429,5.3892,5.4322
6,2025-03-22,32.622,9.73,255.0,6.927,76.054,541.253,11.52,87.462,5.4322,5.4464
6,2025-03-23,31.99,9.282,255.0,6.974,75.257,510.024,11.478,88.448,5.4464,5.4376
6,2025-03-24,31.509,10.025,255.0,7.038,82.847,480.617,11.884,87.371,5.4376,5.4319
6,2025-03-25,31.284,9.781,255.0,7.163,82.359,447.99,11.155,83.377,5.4319,5.4807
6,2025-03-26,32.077,8.307,255.0,7.351,66.518,440.132,10.482,88.833,5.4807,5.5229
6,2025-03-27,33.273,9.568,255.0,7.071,75.199,502.49,11.601,89.614,5.5229,5.549
6,2025-03-28,31.318,8.817,255.0,7.211,71.364,401.992,11.052,87.126,5.549,5.5823
6,2025-03-29,32.156,9.981,255.0,7.358,69.211,339.899,11.723,85.519,5.5823,5.6143
6,2025-03-30,33.336,10.587,255.0,7.138,58.729,413.365,11.873,84.363,5.6143,5.6413
6,2025-03-31,31.016,8.602,255.0,7.235,65.194,415.475,10.724,87.751,5.6413,5.6457
6,2025-04-01,31.846,9.774,255.0,7.578,68.392,444.184,11.541,82.624,5.6457,5.6629
6,2025-04-02,34.133,9.975,255.0,7.163,73.834,404.149,11.343,87.193,5.6629,5.6239
6,2025-04-03,33.433,10.065,255.0,7.481,67.91,366.237,11.177,85.67,5.6239,5.6236
6,2025-04-04,31.678,9.385,255.0,7.45,54.086,357.659,11.568,87.85,5.6236,5.6574
6,2025-04-05,34.421,10.847,255.0,7.845,54.671,379.053,11.997,84.126,5.6574,5.7117
6,2025-04-06,34.724,8.587,255.0,7.627,64.514,283.847,10.101,87.775,5.7117,5.6708
6,2025-04-07,34.011,10.055,255.0,7.621,,361.382,11.722,83.251,5.6708,5.6708
6,2025-04-08,32.806,10.318,255.0,7.804,52.465,332.56,12.152,85.512,5.6708,5.7169
6,2025-04-09,34.872,9.414,255.0,7.94,56.386,427.469,11.345,89.689,5.7169,5.7339
6,2025-04-10,34.136,8.634,255.0,7.56,58.574,381.262,10.061,86.62,5.7339,5.7115
6,2025-04-11,34.731,8.49,255.0,7.58,59.096,411.92,10.533,83.142,5.7115,5.7413
6,2025-04-12,31.96,10.106,255.0,7.762,60.176,362.095,11.187,87.574,5.7413,5.7953
6,2025-04-13,32.084,9.576,255.0,7.562,57.096,345.382,12.651,87.55,5.7953,5.8036
6,2025-04-14,31.371,9.149,255.0,8.073,63.753,398.131,10.708,86.179,5.8036,5.799
6,2025-04-15,33.018,9.688,255.0,7.822,61.053,413.81,11.244,86.217,5.799,5.7852
6,2025-04-16,30.644,8.642,255.0,,71.935,362.472,11.706,87.318,5.7852,5.7928
6,2025-04-17,34.026,9.137,255.0,7.436,81.111,409.932,11.471,91.958,5.7928,5.8322
6,2025-04-18,31.865,9.748,255.0,7.637,64.829,411.248,11.208,88.718,5.8322,5.8805
6,2025-04-19,32.207,10.626,255.0,7.795,64.674,433.893,12.417,84.787,5.8805,5.8843
6,2025-04-20,32.254,9.221,255.0,7.555,58.235,460.577,10.57,83.986,5.8843,5.9518
6,2025-04-21,30.51,9.909,255.0,7.663,68.006,485.884,11.386,88.745,5.9518,5.9695
6,2025-04-22,32.213,9.583,,7.447,83.337,515.135,11.51,84.15,5.9695,5.9868
6,2025-04-23,31.049,8.531,255.0,7.209,55.506,463.228,9.804,86.764,5.9868,5.9919
6,2025-04-24,29.841,9.128,255.0,7.226,74.014,428.703,11.06,86.766,5.9919,6.0741
6,2025-04-25,31.142,9.517,255.0,7.215,75.638,461.362,11.296,89.195,6.0741,6.1006
6,2025-04-26,30.521,8.798,255.0,7.311,72.861,528.035,12.165,86.345,6.1006,6.1726
6,2025-04-27,30.851,8.443,255.0,7.549,,489.771,11.452,89.573,6.1726,6.1954
6,2025-04-28,30.77,9.969,255.0,7.317,76.619,541.768,11.415,90.236,6.1954,6.2988
6,2025-04-29,32.192,9.145,255.0,7.125,78.969,454.148,10.5,88.151,6.2988,6.3072
6,2025-04-30,31.546,9.135,255.0,7.126,92.303,500.607,12.059,86.302,6.3072,6.3312
6,2025-05-01,31.279,10.586,255.0,6.959,65.466,448.873,10.86,84.729,6.3312,6.3502
6,2025-05-02,29.994,9.906,255.0,6.738,81.028,456.965,11.829,87.627,6.3502,6.3558
6,2025-05-03,31.771,9.343,255.0,7.246,88.402,472.797,11.309,87.518,6.3558,6.4416
6,2025-05-04,32.162,8.783,255.0,6.973,85.918,379.227,10.891,89.307,6.4416,6.4599
6,2025-05-05,34.65,9.254,255.0,6.647,73.744,435.587,10.802,86.704,6.4599,6.4907
6,2025-05-06,31.545,8.859,255.0,7.094,86.27,439.548,9.902,87.552,6.4907,6.5362
6,2025-05-07,33.409,9.156,255.0,7.123,93.463,464.106,11.244,92.704,6.5362,6.523
6,2025-05-08,32.674,8.708,255.0,6.642,79.387,424.967,10.893,84.554,6.523,6.5298
6,2025-05-09,33.344,8.503,255.0,7.267,76.121,384.346,11.591,85.041,6.5298,6.5105
6,2025-05-10,31.693,9.03,255.0,7.267,83.273,379.821,10.504,85.832,6.5105,6.5543
6,2025-05-11,33.166,8.886,,7.254,89.037,384.412,11.626,85.024,6.5543,6.5581
6,2025-05-12,32.801,7.891,255.0,7.475,86.194,432.531,10.533,86.345,6.5581,6.6042
6,2025-05-13,31.192,7.477,255.0,6.929,83.315,,9.779,86.375,6.6042,6.6653
6,2025-05-14,33.886,9.152,255.0,7.465,86.677,310.337,11.433,85.157,6.6653,6.704
6,2025-05-15,31.407,9.606,255.0,7.585,67.275,272.801,11.846,90.571,6.704,6.7329
6,2025-05-16,31.906,9.425,255.0,7.345,85.154,332.267,11.351,88.284,6.7329,6.7376
6,2025-05-17,32.932,8.167,255.0,7.515,81.327,339.485,10.978,88.467,6.7376,6.7655
6,2025-05-18,29.848,9.989,255.0,7.574,71.104,352.042,11.079,88.276,6.7655,6.781
6,2025-05-19,29.268,10.452,255.0,7.559,71.668,319.291,11.916,86.08,6.781,6.8165
6,2025-05-20,29.813,8.433,255.0,7.425,70.602,326.139,,88.592,6.8165,6.8777
6,2025-05-21,31.577,8.305,255.0,7.926,,380.872,10.943,86.087,6.8777,6.9043
6,2025-05-22,27.694,8.592,255.0,7.817,72.545,368.121,10.528,87.881,6.9043,6.9281
6,2025-05-23,28.659,9.296,255.0,7.752,70.966,430.244,11.396,90.347,6.9281,6.9586
6,2025-05-24,28.206,8.801,255.0,7.235,69.847,377.551,10.862,87.466,6.9586,7.0241
6,2025-05-25,28.906,7.927,255.0,7.831,67.455,363.086,,87.183,7.0241,7.0581
6,2025-05-26,29.235,9.18,255.0,7.75,68.299,390.88,11.396,86.223,7.0581,7.1106
6,2025-05-27,30.846,7.794,255.0,7.782,61.239,427.072,10.618,95.546,7.1106,7.1689
6,2025-05-28,31.085,8.906,255.0,7.755,64.038,407.416,11.518,85.087,7.1689,7.1812
6,2025-05-29,27.863,9.109,255.0,7.931,58.04,454.09,10.386,87.1,7.1812,7.2057
6,2025-05-30,29.832,8.428,255.0,7.655,60.948,476.527,10.532,93.125,7.2057,7.2427
6,2025-05-31,30.49,8.251,255.0,7.952,64.889,431.959,11.33,84.393,7.2427,7.272
6,2025-06-01,30.889,8.655,255.0,7.653,58.818,488.328,11.003,85.277,7.272,7.3329
6,2025-06-02,,8.593,255.0,7.886,64.028,430.856,10.41,91.754,7.3329,7.3408
6,2025-06-03,30.752,8.222,255.0,7.709,49.767,457.488,11.005,89.064,7.3408,7.3326
6,2025-06-04,30.697,7.429,255.0,7.795,61.108,446.591,9.869,85.625,7.3326,7.3609
6,2025-06-05,29.744,8.6,255.0,7.616,66.888,484.421,11.377,91.023,7.3609,7.4025
6,2025-06-06,30.007,7.602,255.0,7.704,64.642,502.656,10.155,91.453,7.4025,7.4087
6,2025-06-07,29.957,9.365,255.0,7.224,55.57,581.386,11.638,85.793,7.4087,7.3941
6,2025-06-08,30.542,8.746,255.0,7.649,48.142,433.149,10.882,94.445,7.3941,7.4226
6,2025-06-09,29.081,6.724,255.0,7.334,61.415,468.051,9.855,85.978,7.4226,7.4789
6,2025-06-10,29.23,7.987,255.0,7.273,67.894,443.837,11.034,86.286,7.4789,7.5453
6,2025-06-11,28.912,8.656,255.0,7.417,66.077,464.197,11.852,87.908,7.5453,7.5683
6,2025-06-12,29.757,8.797,255.0,7.145,50.21,479.509,10.473,89.342,7.5683,7.6092
6,2025-06-13,28.351,7.718,255.0,7.096,55.748,492.388,9.742,90.185,7.6092,7.6211
6,2025-06-14,29.317,8.286,255.0,7.052,69.443,469.964,10.304,88.2,7.6211,7.5917
6,2025-06-15,29.196,7.742,255.0,6.943,68.276,420.551,10.039,83.044,7.5917,7.6215
6,2025-06-16,27.869,8.683,255.0,6.998,72.467,419.457,10.927,87.504,7.6215,7.608
6,2025-06-17,28.728,9.09,255.0,7.359,67.471,387.281,10.841,87.465,7.608,7.6097
6,2025-06-18,26.174,7.98,255.0,6.416,72.009,368.898,10.942,88.794,7.6097,7.6024
6,2025-06-19,26.24,7.344,255.0,7.102,62.554,439.96,10.156,88.661,7.6024,7.5941
6,2025-06-20,25.229,,255.0,7.026,79.408,383.089,11.08,86.401,7.5941,7.6053
6,2025-06-21,27.346,8.156,255.0,7.573,88.469,309.015,10.606,86.654,7.6053,7.6231
6,2025-06-22,27.26,6.188,255.0,6.813,92.572,364.385,9.335,87.528,7.6231,7.6233
6,2025-06-23,25.249,7.241,255.0,7.035,86.922,371.389,10.546,87.196,7.6233,7.6137
6,2025-06-24,25.928,8.048,255.0,7.09,80.038,343.275,11.186,90.643,7.6137,7.5852
6,2025-06-25,25.957,7.104,255.0,7.325,87.531,308.306,9.857,84.106,7.5852,7.6011
6,2025-06-26,27.511,8.049,255.0,7.324,71.128,319.462,11.049,86.503,7.6011,7.6413
6,2025-06-27,26.237,8.414,255.0,7.254,80.686,387.774,10.2,91.27,7.6413,7.6701
6,2025-06-28,27.109,7.34,255.0,7.166,,304.953,11.186,86.35,7.6701,7.7111
6,2025-06-29,27.445,7.513,255.0,7.386,87.618,346.092,9.676,83.413,7.7111,7.6675
6,2025-06-30,27.432,7.413,255.0,7.429,75.902,358.623,10.429,94.833,7.6675,7.7259
6,2025-07-01,25.893,8.261,255.0,7.489,85.884,361.615,11.485,88.414,7.7259,7.7349
6,2025-07-02,28.353,7.829,255.0,7.221,87.556,320.584,10.72,85.653,7.7349,7.7411
6,2025-07-03,29.177,7.766,255.0,7.769,104.022,368.15,11.171,85.551,7.7411,7.7441
6,2025-07-04,27.731,7.829,255.0,7.71,74.496,345.282,10.798,86.514,7.7441,7.7621
6,2025-07-05,27.684,7.546,255.0,7.72,86.163,358.704,10.211,89.734,7.7621,7.7755
6,2025-07-06,26.306,7.372,255.0,7.722,68.433,358.695,9.677,,7.7755,7.7886
6,2025-07-07,28.486,7.492,255.0,7.611,83.91,443.352,10.323,82.008,7.7886,7.8257
6,2025-07-08,27.64,5.944,255.0,7.661,74.457,375.466,9.613,86.18,7.8257,7.8594
6,2025-07-09,27.783,6.952,255.0,7.621,76.39,420.154,10.391,84.99,7.8594,7.8955
6,2025-07-10,24.593,7.328,255.0,7.932,81.184,424.698,10.27,87.386,7.8955,7.8704
6,2025-07-11,26.485,8.385,255.0,7.756,87.964,553.225,10.552,84.321,7.8704,7.9292
6,2025-07-12,28.049,8.797,255.0,7.741,79.422,432.462,9.831,87.285,7.9292,7.9701
6,2025-07-13,24.618,6.659,255.0,7.788,77.296,463.192,10.837,91.124,7.9701,8.0226
6,2025-07-14,27.93,7.059,255.0,7.733,72.984,448.405,9.931,90.697,8.0226,8.0275
6,2025-07-15,24.9,6.585,255.0,7.674,78.363,445.503,10.369,87.907,8.0275,8.0664
6,2025-07-16,26.327,6.102,255.0,7.481,68.997,491.076,10.36,87.967,8.0664,8.0651
6,2025-07-17,24.616,6.841,255.0,7.496,77.37,382.994,9.852,90.596,8.0651,8.1032
6,2025-07-18,27.042,7.082,255.0,7.816,84.874,493.61,10.165,89.478,8.1032,8.1218
6,2025-07-19,24.083,8.198,255.0,7.516,75.035,486.625,11.511,85.552,8.1218,8.1565
6,2025-07-20,23.199,7.048,255.0,7.798,52.994,487.726,10.717,87.074,8.1565,8.1546
6,2025-07-21,23.298,6.985,255.0,7.423,60.789,484.625,10.854,,8.1546,8.201
6,2025-07-22,23.408,7.099,255.0,7.348,52.999,473.985,9.721,88.979,8.201,8.2108
6,2025-07-23,22.335,7.35,255.0,7.305,59.051,492.916,10.163,87.936,8.2108,8.2276
6,2025-07-24,24.912,7.434,255.0,7.243,70.172,412.3,10.011,87.306,8.2276,8.2077
6,2025-07-25,24.775,6.782,255.0,7.202,68.757,406.316,11.08,87.106,8.2077,8.2541
6,2025-07-26,24.119,7.624,255.0,6.884,57.48,437.732,10.917,88.879,8.2541,8.2838
6,2025-07-27,24.518,5.263,255.0,7.454,54.37,423.918,9.45,87.917,8.2838,8.2403
6,2025-07-28,23.172,7.313,255.0,6.896,53.88,416.596,9.829,85.591,8.2403,8.2492
6,2025-07-29,23.28,6.806,255.0,7.196,51.093,398.705,9.74,87.801,8.2492,8.2481
6,2025-07-30,25.406,7.233,255.0,7.26,62.948,419.397,10.428,83.503,8.2481,8.2518
6,2025-07-31,24.571,6.902,255.0,6.93,74.463,367.685,10.103,85.375,8.2518,8.2526
6,2025-08-01,24.841,6.564,255.0,7.358,59.944,359.619,,87.403,8.2526,8.2273
6,2025-08-02,23.677,6.683,255.0,7.01,55.737,359.413,10.102,85.394,8.2273,8.2353
6,2025-08-03,24.032,6.148,255.0,7.146,61.944,332.318,9.36,84.891,8.2353,8.2893
6,2025-08-04,25.686,5.612,255.0,7.183,57.638,344.224,9.26,92.596,8.2893,8.302
6,2025-08-05,24.457,7.036,255.0,7.12,72.689,366.517,9.854,94.68,8.302,8.2941
6,2025-08-06,25.321,6.934,255.0,7.192,68.442,373.889,10.511,85.427,8.2941,8.3506
6,2025-08-07,25.839,6.494,255.0,7.12,63.858,333.659,8.938,91.257,8.3506,8.3136
6,2025-08-08,25.798,6.437,255.0,7.104,70.805,281.578,9.891,87.6,8.3136,8.2843
6,2025-08-09,25.177,7.159,255.0,7.248,67.043,440.466,9.805,89.576,8.2843,8.3439
6,2025-08-10,24.894,6.813,255.0,7.306,,321.279,9.942,90.13,8.3439,8.3445
6,2025-08-11,25.619,4.981,255.0,7.024,53.868,400.757,9.198,89.668,8.3445,8.3731
6,2025-08-12,23.83,6.631,255.0,7.351,75.078,425.477,9.253,87.616,8.3731,8.3802
6,2025-08-13,23.248,5.946,255.0,7.627,73.58,460.956,9.914,86.725,8.3802,8.3877
6,2025-08-14,24.668,5.48,255.0,7.076,77.935,414.84,9.595,88.998,8.3877,8.3552
6,2025-08-15,23.287,7.196,255.0,7.48,67.528,384.469,10.489,92.204,8.3552,8.3695
6,2025-08-16,21.767,6.608,255.0,7.602,76.294,429.164,10.486,87.037,8.3695,8.408
6,2025-08-17,23.243,6.625,255.0,7.418,85.975,489.52,9.926,88.061,8.408,8.3967
6,2025-08-18,21.086,6.3,255.0,7.524,82.745,397.598,9.759,85.185,8.3967,8.3577
6,2025-08-19,22.1,5.992,255.0,7.658,69.522,462.045,9.562,87.902,8.3577,8.3294
6,2025-08-20,21.392,7.129,255.0,7.755,82.831,416.378,9.71,87.854,8.3294,8.337
6,2025-08-21,23.376,5.667,255.0,7.722,70.774,464.76,10.212,84.677,8.337,8.3776
6,2025-08-22,20.915,6.452,255.0,7.999,84.806,492.387,9.105,88.202,8.3776,8.3456
6,2025-08-23,20.633,6.528,255.0,7.678,91.397,481.855,9.963,86.852,8.3456,8.3676
6,2025-08-24,22.174,5.79,255.0,7.968,88.486,489.089,9.647,88.053,8.3676,8.376
6,2025-08-25,23.369,6.221,255.0,7.765,79.825,495.862,9.712,90.478,8.376,8.3703
6,2025-08-26,21.258,7.333,255.0,7.714,80.117,406.767,9.89,88.552,8.3703,8.3562
6,2025-08-27,21.425,7.332,255.0,8.225,91.804,534.112,11.097,91.854,8.3562,8.3355
6,2025-08-28,24.039,5.338,255.0,7.539,76.364,472.825,8.509,84.048,8.3355,8.3112
6,2025-08-29,23.465,6.0,255.0,7.807,86.176,466.414,10.145,88.262,8.3112,8.2749
6,2025-08-30,23.121,5.096,255.0,7.744,82.813,420.697,9.409,87.712,8.2749,8.2826
6,2025-08-31,22.137,6.376,255.0,7.519,73.963,485.146,10.291,89.125,8.2826,8.2383
6,2025-09-01,24.44,4.578,255.0,7.711,95.357,458.72,9.191,88.281,8.2383,8.3043
6,2025-09-02,22.254,5.253,255.0,7.505,91.76,424.182,9.557,90.315,8.3043,8.3335
6,2025-09-03,24.617,6.132,255.0,7.437,79.494,422.543,10.894,86.499,8.3335,8.3045
6,2025-09-04,23.39,5.701,255.0,7.594,82.181,473.441,10.167,87.346,8.3045,8.2903
6,2025-09-05,23.569,5.998,255.0,7.471,72.26,463.245,9.036,86.263,8.2903,8.2907
6,2025-09-06,24.472,5.673,255.0,7.394,79.339,390.229,9.725,88.51,8.2907,8.2862
6,2025-09-07,23.488,6.758,255.0,7.558,88.008,408.177,9.855,87.421,8.2862,8.2834
6,2025-09-08,23.375,6.149,255.0,7.069,79.588,316.582,9.667,90.139,8.2834,8.2774
6,2025-09-09,24.777,5.528,255.0,6.875,73.773,309.023,9.114,88.516,8.2774,8.294
6,2025-09-10,21.428,6.426,255.0,6.89,78.484,345.989,10.581,84.783,8.294,8.271
6,2025-09-11,20.541,,255.0,7.379,73.476,395.852,9.994,85.688,8.271,8.2745
6,2025-09-12,21.355,5.929,255.0,7.114,,330.999,9.415,85.539,8.2745,8.2596
6,2025-09-13,23.081,5.071,255.0,7.188,67.326,387.562,9.772,87.676,8.2596,8.3031
6,2025-09-14,20.868,4.196,255.0,6.741,53.076,362.232,9.885,81.5,8.3031,8.3055
6,2025-09-15,22.784,5.223,255.0,7.167,61.624,431.312,9.415,88.313,8.3055,8.2974
6,2025-09-16,21.945,4.954,255.0,6.692,61.428,369.007,8.968,87.009,8.2974,8.3243
6,2025-09-17,21.436,5.772,255.0,7.081,51.954,295.365,9.542,88.512,8.3243,8.3159
6,2025-09-18,21.359,6.745,255.0,7.039,63.24,339.074,9.978,87.576,8.3159,8.3398
6,2025-09-19,21.316,5.426,255.0,6.905,63.305,395.221,10.217,80.778,8.3398,8.3509
6,2025-09-20,21.328,4.519,255.0,7.043,65.993,317.35,7.734,87.996,8.3509,8.3874
6,2025-09-21,20.241,5.67,255.0,7.235,67.276,341.705,9.977,86.167,8.3874,8.4048
6,2025-09-22,21.281,5.948,255.0,6.945,46.914,369.049,10.114,88.104,8.4048,8.4051
6,2025-09-23,20.832,5.025,255.0,7.315,66.05,373.156,9.458,83.341,8.4051,8.4026
6,2025-09-24,21.916,5.577,255.0,7.371,57.663,316.14,9.408,88.257,8.4026,8.408
6,2025-09-25,20.325,5.486,255.0,7.055,46.852,403.332,9.133,89.848,8.408,8.4156
6,2025-09-26,23.16,5.581,255.0,7.303,64.385,435.694,9.328,85.16,8.4156,8.3709
6,2025-09-27,22.101,5.432,255.0,7.352,58.431,478.895,9.556,86.932,8.3709,8.3694
6,2025-09-28,23.908,4.782,255.0,7.595,66.927,493.024,9.435,87.535,8.3694,8.3798
6,2025-09-29,22.511,6.702,255.0,7.465,60.937,426.195,10.219,85.522,8.3798,8.3589
6,2025-09-30,22.499,5.174,255.0,7.265,57.195,437.386,9.112,88.22,8.3589,8.3701
6,2025-10-01,22.656,6.218,255.0,7.199,58.234,484.273,9.893,89.92,8.3701,8.3612
6,2025-10-02,22.095,5.817,255.0,7.592,70.639,466.967,10.235,91.705,8.3612,8.3655
6,2025-10-03,23.338,6.11,255.0,7.552,70.431,420.185,9.741,83.937,8.3655,8.342
6,2025-10-04,22.808,5.925,255.0,7.674,65.559,471.254,10.198,86.29,8.342,8.3319
6,2025-10-05,23.722,5.757,255.0,7.553,71.394,471.502,10.217,87.485,8.3319,8.3507
6,2025-10-06,24.494,6.543,255.0,7.516,70.833,478.463,9.936,88.638,8.3507,8.3366
6,2025-10-07,23.616,4.921,255.0,7.588,66.166,498.852,9.262,89.738,8.3366,8.3099
6,2025-10-08,22.127,5.583,255.0,7.782,63.632,490.406,9.11,85.517,8.3099,8.2575
6,2025-10-09,22.757,5.937,255.0,7.602,73.569,511.047,10.555,90.14,8.2575,8.2457
6,2025-10-10,20.681,5.681,255.0,7.893,64.943,429.108,9.19,87.785,8.2457,8.2272
6,2025-10-11,22.237,4.921,255.0,7.663,70.223,448.23,8.854,89.08,8.2272,8.2241
6,2025-10-12,23.603,5.996,255.0,7.658,76.049,403.031,9.669,88.172,8.2241,8.1958
6,2025-10-13,21.087,4.965,255.0,7.711,82.363,430.129,9.482,85.771,8.1958,8.1724
6,2025-10-14,21.657,5.793,255.0,7.46,80.837,422.522,9.733,88.497,8.1724,8.1945
6,2025-10-15,21.677,5.239,255.0,7.437,78.09,361.434,9.451,90.702,8.1945,8.1695
6,2025-10-16,21.746,5.813,255.0,7.174,80.866,386.436,10.161,85.229,8.1695,8.1692
6,2025-10-17,19.351,5.375,255.0,7.84,,422.891,9.802,85.828,8.1692,8.1409
6,2025-10-18,22.126,5.876,255.0,7.208,89.72,318.33,9.273,87.681,8.1409,8.1639
6,2025-10-19,20.117,5.799,255.0,7.638,93.949,362.604,9.511,85.259,8.1639,8.1907
6,2025-10-20,18.637,5.51,255.0,7.206,85.01,,8.886,90.179,8.1907,8.1894
6,2025-10-21,21.037,6.477,255.0,7.3,80.981,341.426,10.402,87.441,8.1894,8.2011
6,2025-10-22,22.521,5.86,255.0,7.279,97.005,395.563,10.17,86.366,8.2011,8.1597
6,2025-10-23,21.79,5.873,255.0,6.956,91.316,332.587,9.547,83.232,8.1597,8.1736
6,2025-10-24,20.959,5.538,255.0,7.708,73.838,316.133,9.811,84.697,8.1736,8.2031
6,2025-10-25,21.835,6.181,255.0,7.227,76.64,331.218,9.746,89.619,8.2031,8.182
6,2025-10-26,22.274,4.68,255.0,7.099,72.591,310.464,9.973,83.61,8.182,8.1962
6,2025-10-27,21.292,5.976,255.0,7.382,84.156,326.172,9.629,89.092,8.1962,8.1987
6,2025-10-28,22.413,6.134,255.0,7.08,74.227,372.34,9.892,82.054,8.1987,8.189
6,2025-10-29,22.142,6.737,255.0,7.652,60.057,362.344,10.063,86.92,8.189,8.1955
6,2025-10-30,22.264,5.929,255.0,7.161,79.236,365.068,9.406,94.445,8.1955,8.2172
6,2025-10-31,22.38,6.056,255.0,7.085,61.306,341.428,9.394,,8.2172,8.22
6,2025-11-01,24.518,6.03,255.0,6.838,66.123,,9.076,87.644,8.22,8.2077
6,2025-11-02,23.392,5.654,255.0,6.942,73.298,362.375,9.18,82.989,8.2077,8.2364
6,2025-11-03,24.175,7.015,255.0,6.946,76.559,357.562,10.476,91.178,8.2364,8.282
6,2025-11-04,22.971,5.893,255.0,6.921,69.497,416.497,9.664,85.801,8.282,8.2925
6,2025-11-05,23.463,5.198,255.0,6.768,63.772,369.656,8.963,85.669,8.2925,8.2768
6,2025-11-06,25.814,5.139,255.0,7.358,65.541,405.801,9.577,86.726,8.2768,8.3287
6,2025-11-07,21.381,5.868,255.0,7.209,75.344,425.185,10.838,89.356,8.3287,8.2942
6,2025-11-08,23.721,5.257,255.0,7.313,61.205,406.868,8.932,89.845,8.2942,8.324
6,2025-11-09,24.43,5.844,255.0,7.005,67.265,440.351,8.948,91.954,8.324,8.2909
6,2025-11-10,23.482,6.048,255.0,7.571,59.816,451.904,9.872,88.055,8.2909,8.3026
6,2025-11-11,23.182,5.824,255.0,7.501,59.19,499.132,10.245,85.98,8.3026,8.2895
6,2025-11-12,22.124,6.513,255.0,7.479,61.575,504.245,10.045,92.845,8.2895,8.2719
6,2025-11-13,22.09,6.485,255.0,7.536,62.024,448.884,10.417,92.42,8.2719,8.3205
6,2025-11-14,23.333,7.729,255.0,7.582,61.19,509.422,10.283,88.551,8.3205,8.3479
6,2025-11-15,22.284,6.338,255.0,7.679,65.113,505.79,10.005,85.265,8.3479,8.3627
6,2025-11-16,23.026,6.71,255.0,7.464,58.948,436.324,9.394,87.939,8.3627,8.3691
6,2025-11-17,24.022,6.126,255.0,7.631,53.189,461.497,9.221,83.602,8.3691,8.3755
6,2025-11-18,21.343,5.913,255.0,7.734,49.56,471.146,10.043,89.536,8.3755,8.3755
6,2025-11-19,21.473,6.228,255.0,7.988,62.74,457.793,10.056,86.87,8.3755,8.3705
6,2025-11-20,21.753,7.006,255.0,7.364,64.751,436.802,9.295,85.31,8.3705,8.3753
6,2025-11-21,23.031,6.898,255.0,7.454,64.753,469.871,10.203,89.009,8.3753,8.3556
6,2025-11-22,,6.16,255.0,8.145,54.001,489.142,9.497,88.69,8.3556,8.3604
6,2025-11-23,23.283,5.951,255.0,7.894,62.046,430.078,8.488,86.126,8.3604,8.3802
6,2025-11-24,23.835,6.442,255.0,8.05,66.989,389.838,10.284,89.012,8.3802,8.3728
6,2025-11-25,23.522,7.405,255.0,7.826,55.78,379.958,10.028,85.214,8.3728,8.4234
6,2025-11-26,22.68,5.892,255.0,7.375,73.42,388.005,9.493,87.05,8.4234,8.4143
6,2025-11-27,21.894,5.576,255.0,7.461,70.574,413.42,10.169,83.619,8.4143,8.401
6,2025-11-28,27.135,7.474,255.0,7.982,75.599,384.637,10.182,85.428,8.401,8.4238
6,2025-11-29,26.089,6.282,255.0,7.513,60.959,371.19,10.38,90.937,8.4238,8.4419
6,2025-11-30,24.917,7.455,255.0,7.406,69.628,415.028,9.871,,8.4419,8.4522
6,2025-12-01,26.244,7.652,255.0,7.651,83.805,316.516,10.373,93.509,8.4522,8.4307
6,2025-12-02,25.311,6.706,255.0,7.595,84.327,408.764,10.035,90.374,8.4307,8.4405
6,2025-12-03,23.81,7.351,255.0,7.582,79.425,307.039,11.19,87.928,8.4405,8.4131
6,2025-12-04,26.321,7.161,255.0,7.341,81.164,363.428,10.285,86.09,8.4131,8.4447
6,2025-12-05,26.296,6.11,255.0,7.136,79.613,372.998,10.217,88.935,8.4447,8.4316
6,2025-12-06,25.744,6.716,255.0,7.527,76.777,328.693,10.947,91.583,8.4316,8.4769
6,2025-12-07,24.623,6.445,255.0,7.223,80.545,368.041,9.948,89.116,8.4769,8.4918
6,2025-12-08,25.763,5.805,255.0,7.323,82.594,326.703,9.421,86.793,8.4918,8.5417
6,2025-12-09,27.674,4.898,255.0,7.282,89.311,,9.622,91.914,8.5417,8.5519
6,2025-12-10,27.411,5.968,255.0,7.136,80.054,403.328,10.222,87.913,8.5519,8.5158
